"Name","Name_","Molecule.Max.Phase","Molecular.Weight","X.RO5.Violations","AlogP","Compound.Key","Smiles","Standard.Type","Standard.Relation","Standard.Value","Standard.Units","Affinity","Data.Validity.Comment","Comment","Uo.Units","Ligand.Efficiency.BEI","Ligand.Efficiency.LE","Ligand.Efficiency.LLE","Ligand.Efficiency.SEI","Potential.Duplicate","Assay.ChEMBL.ID","Assay.Description","Assay.Type","BAO.Format.ID","BAO.Label","Assay.Organism","Assay.Tissue.ChEMBL.ID","Assay.Tissue.Name","Assay.Cell.Type","Assay.Subcellular.Fraction","Assay.Parameters","Assay.Variant.Accession","Assay.Variant.Mutation","Target.ChEMBL.ID","Target.Name","Target.Organism","Target.Type","Document.ChEMBL.ID","Source.ID","Source.Description","Document.Journal","Document.Year","Cell.ChEMBL.ID","Properties","Action.Type","Permeable"
"CHEMBL198622",NA,NA,523.61,1,2.73,"58","CCOc1ccc(S(=O)(=O)N(CC(=O)N2Cc3ccccc3CC2C(N)=O)c2ccc(OC)cc2)cc1","Ki","'='",320,"nM",6.5,NA,NA,"UO_0000065",12.4,0.24,3.76,5.45,0,"CHEMBL863355","Displacement of [125I]OVTA antagonist from human oxytocin receptor expressed in HEK293-EBNA cells","B","BAO_0000219","cell-based format","Homo sapiens",NA,NA,"HEK293-EBNA",NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1141231",1,"Scientific Literature","J Med Chem",2005,"CHEMBL3833702",NA,NA,TRUE
"CHEMBL2112249",NA,NA,766.94,1,2.62,"25","CC[C@H](C)[C@@H]1NC(=O)[C@@H](Cc2ccc3ccccc3c2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2c[nH]cn2)NC(=O)[C@@H]2CCCCN2C(=O)[C@H]2CCCCN2C1=O","Ki","'='",5.1,"nM",8.29,NA,NA,"UO_0000065",10.81,0.2,5.67,4.69,0,"CHEMBL761404","Compound was evaluated for OT receptor affinity by displacement of [3H]OT from binding sites in uterine tissue taken from nonlabor pregnant women","B","BAO_0000357","single protein format",NA,NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1125324",1,"Scientific Literature","J Med Chem",1992,NA,NA,NA,FALSE
"CHEMBL211440",NA,NA,519.64,1,3.53,"2","CC(C)C[C@@H]1C(=O)N[C@H](C2Cc3ccccc3C2)C(=O)N1[C@@H](C(=O)NC(C)(C)C)c1ccc2c(c1)OCO2","Ki","'='",3.981,"nM",8.4,NA,NA,"UO_0000065",16.17,0.3,4.87,8.66,0,"CHEMBL870934","Displacement of [3H]oxytocin from human OTR","B","BAO_0000357","single protein format","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1138900",1,"Scientific Literature","J Med Chem",2006,NA,NA,NA,FALSE
"CHEMBL1790721",NA,NA,1309.45,NA,NA,"7","CC[C@@H](C)[C@H]1NC(=O)[C@H](c2ccc(O)cc2)NC(=O)CCSSC[C@H](C(=O)N2CCC[C@@H]2C(=O)N[C@@H](CCCNC(=O)c2ccc3c(c2)C2(OC3=O)c3ccc(O)cc3Oc3cc(O)ccc32)C(=O)NCN)NC(=O)[C@@H](CC(N)=O)NC(=O)[C@@H](CCC(N)=O)NC1=O","Ki","'='",0.25,"nM",9.6,NA,NA,"UO_0000065",7.33,NA,NA,NA,0,"CHEMBL762237","Binding affinity for human oxytocin receptor","B","BAO_0000357","single protein format","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1135468",1,"Scientific Literature","J Med Chem",2002,NA,NA,NA,FALSE
"CHEMBL3416757",NA,NA,412.5,0,4.19,"1","Cc1ccn(Cc2ccc(C(=O)N3Cc4cnn(C)c4Nc4ccccc43)cc2C)n1","Ki","'='",6.22,"nM",8.21,NA,NA,"UO_0000065",19.89,0.36,4.02,12.07,0,"CHEMBL3419774","Competitive binding to SNAP-tagged oxytocin receptor (unknown origin) expressed in HEK293 cells incubated for 1 hr at RT followed by 4 hrs at 4 degC by TR-FRET assay in presence of 5-(3-(22-(3-carboxy-4-(3-oxo-3H-xanthen-9-yl)phenyl)-15,22-dioxo-2,5,8,11-tetraoxa-14,21-diazadocosyl)-5-(3-(2-chloro-4-fluorophenoxy)azetidin-1-yl)-4H-1,2,4-triazol-4-yl)-2-methoxypyridinium 2,2,2-trifluoroacetate","B","BAO_0000219","cell-based format","Homo sapiens",NA,NA,"HEK293",NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL3414550",1,"Scientific Literature","J Med Chem",2015,"CHEMBL3307715",NA,NA,TRUE
"CHEMBL31645",NA,NA,376.42,0,3.32,"3f","O=C(c1ccc2[nH]ccc2n1)N1CCC(N2C(=O)OCc3ccccc32)CC1","Ki","'='",794.33,"nM",6.1,NA,NA,"UO_0000065",16.21,0.3,2.78,7.77,0,"CHEMBL761409","Ability to displace [3H]oxytocin from human OT receptor (hOT)","B","BAO_0000357","single protein format",NA,NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1135944",1,"Scientific Literature","Bioorg Med Chem Lett",2002,NA,NA,NA,TRUE
"CHEMBL4206482",NA,NA,293.41,0,4.62,"12","CCCc1ccc(C(=O)N2CCCCc3ccccc32)cc1","Ki","'='",104,"nM",6.98,NA,NA,"UO_0000065",23.8,0.43,2.36,34.38,0,"CHEMBL4201601","Displacement of [3H]-AVP from human OXR receptor expressed in CHO cell membranes by radioligand binding assay","B","BAO_0000219","cell-based format","Homo sapiens",NA,NA,"CHO",NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL4196200",1,"Scientific Literature","J Med Chem",2018,NA,NA,NA,TRUE
"CHEMBL1253499",NA,NA,641,2,6.92,"13, SSR-126768A","CCN(Cc1cccnc1)C(=O)c1ccc(Cl)c([C@]2(C)C(=O)N(Cc3ccc(OC)cc3OC)c3ccc(Cl)cc32)c1.Cl","Ki","'='",0.5,"nM",9.3,NA,NA,"UO_0000065",15.39,0.3,2.38,12.92,0,"CHEMBL1253116","Displacement of [3H]-oxytocin from human oxytocin receptor expressed in CHO cells","B","BAO_0000219","cell-based format","Homo sapiens",NA,NA,"CHO",NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1250454",1,"Scientific Literature","J Med Chem",2010,"CHEMBL3308072",NA,NA,TRUE
"CHEMBL551395",NA,NA,388.43,0,3.79,"6","CCc1ccccc1Oc1cnc(-c2nnc(C)n2-c2ccc(OC)nc2)cn1","Ki","'='",52.3,"nM",7.28,NA,NA,"UO_0000065",NA,NA,NA,NA,0,"CHEMBL1059543","Antagonist activity at human cloned oxytocin receptor by cell based beta-lactamase assay","F","BAO_0000219","cell-based format","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1152916",1,"Scientific Literature","Bioorg Med Chem Lett",2009,NA,NA,NA,TRUE
"CHEMBL4204210",NA,NA,531.69,1,4.2,"57; LIT-001","Cc1cc(C(=O)N2Cc3cnn(C)c3Nc3ccccc32)ccc1CNC(=O)N1CCC[C@H]1C(=S)N(C)C","Ki","'='",226,"nM",6.65,NA,NA,"UO_0000065",12.5,0.24,2.45,7.75,0,"CHEMBL4201619","Displacement of DY647 from SNAP-tagged OTR receptor (unknown origin) expressed in HEK293 cells by TR-FRET assay","B","BAO_0000219","cell-based format","Homo sapiens",NA,NA,"HEK293",NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL4196200",1,"Scientific Literature","J Med Chem",2018,NA,NA,NA,TRUE
"CHEMBL4217872",NA,NA,491.62,0,3.32,"60","Cc1cc(C(=O)N2Cc3cnn(C)c3Nc3ccccc32)ccc1CNC(=O)NCC(=S)N(C)C","Ki","'='",61,"nM",7.21,NA,NA,"UO_0000065",14.68,0.28,3.89,7.63,0,"CHEMBL4201619","Displacement of DY647 from SNAP-tagged OTR receptor (unknown origin) expressed in HEK293 cells by TR-FRET assay","B","BAO_0000219","cell-based format","Homo sapiens",NA,NA,"HEK293",NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL4196200",1,"Scientific Literature","J Med Chem",2018,NA,NA,NA,TRUE
"CHEMBL513488",NA,NA,494.59,0,2.04,"3","Cc1nc(C(C(=O)N2CCOCC2)N2C(=O)[C@@H](C3Cc4ccccc4C3)NC(=O)[C@H]2CC(C)C)co1","Ki","'='",3,"nM",8.52,NA,NA,"UO_0000065",NA,NA,NA,NA,0,"CHEMBL974600","Antagonist activity at human cloned oxytocin receptor by cell based beta lactamase reporter assay","F","BAO_0000219","cell-based format","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1155900",1,"Scientific Literature","Bioorg Med Chem Lett",2008,NA,NA,NA,FALSE
"CHEMBL278988",NA,NA,508.54,1,2.7,"4f","CC(=O)NC1N=C(c2ccccc2)c2ccccc2N(CC(=O)NCc2nc(-c3ccccc3)no2)C1=O","Ki","'='",794.33,"nM",6.1,NA,NA,"UO_0000065",12,0.22,3.4,4.7,0,"CHEMBL857864","Inhibition of binding of [3H]oxytocin with human oxytocin receptor","B","BAO_0000357","single protein format",NA,NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1134064",1,"Scientific Literature","Bioorg Med Chem Lett",2001,NA,NA,NA,FALSE
"CHEMBL3301668","CARBETOCIN",4,988.18,3,-2.5,"Carbetocin","CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(OC)cc2)NC(=O)CCCSC[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O","Ki","'='",1.8,"nM",8.74,NA,NA,"UO_0000065",8.85,0.17,11.24,2.41,0,"CHEMBL4392280","Displacement of [3H]OT from recombinant human OTR expressed in HEK293 cell membranes measured after 1 hr","B","BAO_0000219","cell-based format","Homo sapiens",NA,NA,"HEK293",NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL4390679",1,"Scientific Literature","J Med Chem",2019,"CHEMBL3307715",NA,NA,FALSE
"CHEMBL2037512",NA,NA,462.59,0,2.72,"73","CCC(CC)[C@@H]1C(=O)N[C@H](C2Cc3ccccc3C2)C(=O)N1[C@@H](C(=O)NC)c1ccc(C)nc1","Ki","'='",0.1,"nM",10,NA,NA,"UO_0000065",21.62,0.4,7.28,10.94,0,"CHEMBL2039699","Displacement of [3H]oxytocin from human oxytocin receptor","B","BAO_0000357","single protein format","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL2034824",1,"Scientific Literature","J Med Chem",2012,NA,NA,NA,FALSE
"CHEMBL2035015",NA,NA,537.7,2,5.08,"103","CC(C)C[C@@H]1C(=O)N[C@H](C2Cc3ccccc3C2)C(=O)N1[C@@H](C(=O)NC(C)C)c1ccccc1-c1ccccc1","Ki","'='",39.81,"nM",7.4,NA,NA,"UO_0000065",13.76,0.25,2.32,9.43,0,"CHEMBL2039714","Antagonist activity at human oxytocin receptor assessed as inhibition of oxytocin binding by FLIPR analysis","B","BAO_0000357","single protein format","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL2034824",1,"Scientific Literature","J Med Chem",2012,NA,NA,NA,FALSE
"CHEMBL285820",NA,NA,595.62,1,2.95,"4e","Cn1ncc2c(=O)n(CC(=O)NCc3cc4cc(C(=O)N5CCC(N6C(=O)OCc7ccccc76)CC5)ccc4o3)cnc21","Ki","'='",1.259,"nM",8.9,NA,NA,"UO_0000065",14.94,0.28,5.95,6.15,0,"CHEMBL761408","Displacement of 3[H]oxytocin from human oxytocin receptor","B","BAO_0000357","single protein format",NA,NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1135117",1,"Scientific Literature","Bioorg Med Chem Lett",2002,NA,NA,NA,FALSE
"CHEMBL1643586",NA,NA,513.73,2,5.79,"7","CCN(CC)Cc1ccc(-c2nc(CN(C3CCCC3)S(=O)(=O)c3ccc(OC)cc3)cs2)cc1","Ki","'='",3981.07,"nM",5.4,NA,NA,"UO_0000065",NA,NA,NA,NA,0,"CHEMBL1648395","Antagonist activity at recombinant oxytocin receptor expressed in CHO cells assessed as inhibition of vasopressin-induced calcium release after 10 mins by Fluo4-AM staining","F","BAO_0000219","cell-based format",NA,NA,NA,"CHO",NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1641366",1,"Scientific Literature","Bioorg Med Chem Lett",2011,"CHEMBL3308072",NA,NA,FALSE
"CHEMBL2035016",NA,NA,519.64,1,3.2,"104","COC(=O)c1ccccc1[C@@H](C(=O)NC(C)C)N1C(=O)[C@@H](C2Cc3ccccc3C2)NC(=O)[C@H]1CC(C)C","Ki","'='",158.49,"nM",6.8,NA,NA,"UO_0000065",13.09,0.24,3.6,6.49,0,"CHEMBL2039714","Antagonist activity at human oxytocin receptor assessed as inhibition of oxytocin binding by FLIPR analysis","B","BAO_0000357","single protein format","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL2034824",1,"Scientific Literature","J Med Chem",2012,NA,NA,NA,FALSE
"CHEMBL1790720",NA,NA,1325.45,NA,NA,"9","CC[C@@H](C)[C@H]1NC(=O)[C@H](c2ccc(O)cc2)NC(=O)C(O)CSSC[C@H](C(=O)N2CCC[C@@H]2C(=O)N[C@@H](CCCNC(=O)c2ccc3c(c2)C2(OC3=O)c3ccc(O)cc3Oc3cc(O)ccc32)C(=O)NCN)NC(=O)[C@@H](CC(N)=O)NC(=O)[C@@H](CCC(N)=O)NC1=O","Ki","'='",0.18,"nM",9.74,NA,NA,"UO_0000065",7.35,NA,NA,NA,0,"CHEMBL762237","Binding affinity for human oxytocin receptor","B","BAO_0000357","single protein format","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1135468",1,"Scientific Literature","J Med Chem",2002,NA,NA,NA,FALSE
"CHEMBL2037498",NA,NA,462.59,0,2.68,"56","CC[C@@H](C)[C@@H]1C(=O)N[C@H](C2Cc3ccccc3C2)C(=O)N1[C@@H](C(=O)N(C)C)c1ccc(C)nc1","Ki","'='",1,"nM",9,NA,NA,"UO_0000065",19.46,0.36,6.32,10.89,0,"CHEMBL2039699","Displacement of [3H]oxytocin from human oxytocin receptor","B","BAO_0000357","single protein format","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL2034824",1,"Scientific Literature","J Med Chem",2012,NA,NA,NA,FALSE
"CHEMBL2037496",NA,NA,476.62,0,3.07,"54","Cc1ccc([C@H](C(=O)N(C)C)N2C(=O)[C@@H](C3Cc4ccccc4C3)NC(=O)[C@H]2CC(C)(C)C)cn1","Ki","'='",0.0631,"nM",10.2,NA,NA,"UO_0000065",21.4,0.4,7.13,12.35,0,"CHEMBL2039699","Displacement of [3H]oxytocin from human oxytocin receptor","B","BAO_0000357","single protein format","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL2034824",1,"Scientific Literature","J Med Chem",2012,NA,NA,NA,FALSE
"CHEMBL2037499",NA,NA,462.59,0,2.68,"58","CC[C@H](C)[C@@H]1C(=O)N[C@H](C2Cc3ccccc3C2)C(=O)N1[C@@H](C(=O)N(C)C)c1ccc(C)nc1","Ki","'='",0.1995,"nM",9.7,NA,NA,"UO_0000065",20.97,0.39,7.02,11.74,0,"CHEMBL2039699","Displacement of [3H]oxytocin from human oxytocin receptor","B","BAO_0000357","single protein format","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL2034824",1,"Scientific Literature","J Med Chem",2012,NA,NA,NA,FALSE
"CHEMBL2037494",NA,NA,460.58,0,2.43,"52","Cc1ccc([C@H](C(=O)N(C)C)N2C(=O)[C@@H](C3Cc4ccccc4C3)NC(=O)[C@H]2CC2CC2)cn1","Ki","'='",5.012,"nM",8.3,NA,NA,"UO_0000065",18.02,0.33,5.87,10.05,0,"CHEMBL2039699","Displacement of [3H]oxytocin from human oxytocin receptor","B","BAO_0000357","single protein format","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL2034824",1,"Scientific Literature","J Med Chem",2012,NA,NA,NA,FALSE
"CHEMBL2037509",NA,NA,462.59,0,2.64,"67","CC[C@H](C)[C@@H]1C(=O)N[C@H](C2Cc3ccccc3C2)C(=O)N1[C@@H](C(=O)NC)c1ccc(C)nc1C","Ki","'='",0.3981,"nM",9.4,NA,NA,"UO_0000065",20.32,0.38,6.76,10.28,0,"CHEMBL2039699","Displacement of [3H]oxytocin from human oxytocin receptor","B","BAO_0000357","single protein format","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL2034824",1,"Scientific Literature","J Med Chem",2012,NA,NA,NA,FALSE
"CHEMBL2037500",NA,NA,504.63,1,2.45,"57","CC[C@@H](C)[C@@H]1C(=O)N[C@H](C2Cc3ccccc3C2)C(=O)N1[C@@H](C(=O)N1CCOCC1)c1ccc(C)nc1","Ki","'='",0.5012,"nM",9.3,NA,NA,"UO_0000065",18.43,0.34,6.85,10.13,0,"CHEMBL2039699","Displacement of [3H]oxytocin from human oxytocin receptor","B","BAO_0000357","single protein format","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL2034824",1,"Scientific Literature","J Med Chem",2012,NA,NA,NA,FALSE
"CHEMBL4203314",NA,NA,475.55,0,2.52,"59","Cc1cc(C(=O)N2Cc3cnn(C)c3Nc3ccccc32)ccc1CNC(=O)NCC(=O)N(C)C","Ki","'='",417,"nM",6.38,NA,NA,"UO_0000065",13.42,0.25,3.86,5.72,0,"CHEMBL4201619","Displacement of DY647 from SNAP-tagged OTR receptor (unknown origin) expressed in HEK293 cells by TR-FRET assay","B","BAO_0000219","cell-based format","Homo sapiens",NA,NA,"HEK293",NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL4196200",1,"Scientific Literature","J Med Chem",2018,NA,NA,NA,TRUE
"CHEMBL420762","MOZAVAPTAN",-1,427.55,1,5.29,"OPC-31260","Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(N(C)C)c3ccccc32)cc1","Ki","'='",660,"nM",6.18,NA,NA,"UO_0000065",14.46,0.26,0.89,11.74,0,"CHEMBL2175259","Binding affinity to oxytocin receptor","B","BAO_0000357","single protein format",NA,NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL2169837",1,"Scientific Literature","J Med Chem",2012,NA,NA,NA,TRUE
"CHEMBL283676",NA,NA,648.68,2,6.43,"3b","O=C(c1ccc2oc(CN3CCCC[C@H]3Cn3cc(C(F)(F)F)ccc3=O)cc2c1)N1CCC(N2C(=O)OCc3ccccc32)CC1","Ki","'='",10,"nM",8,NA,NA,"UO_0000065",12.33,0.23,1.57,9.07,0,"CHEMBL761408","Displacement of 3[H]oxytocin from human oxytocin receptor","B","BAO_0000357","single protein format",NA,NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1135117",1,"Scientific Literature","Bioorg Med Chem Lett",2002,NA,NA,NA,TRUE
"CHEMBL3307200",NA,NA,616.71,2,6.39,"YM218","Cc1occc1C(=O)Nc1ccc(C(=O)N2CCC(F)(F)/C(=C\C(=O)N3CCC(N4CCCCC4)CC3)c3ccccc32)cc1","Ki","'='",71,"nM",7.15,NA,NA,"UO_0000065",11.59,0.22,0.76,8.3,0,"CHEMBL4201583","Displacement of [3H]-oxytocin from OTR receptor in human USMC cell membranes","B","BAO_0000219","cell-based format","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL4196200",1,"Scientific Literature","J Med Chem",2018,NA,NA,NA,TRUE
"CHEMBL3813858",NA,NA,1035.26,NA,NA,"13; [MeCys6,MeLeu8]OT","CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](N)CSSC[C@@H](C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)NCC(N)=O)N(C)C(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O","Ki","'='",68.54,"nM",7.16,NA,NA,"UO_0000065",6.92,NA,NA,NA,0,"CHEMBL3816398","Displacement of [3H]8-arginine-vasopressin from human oxytocin receptor expressed in CHO cell membrane incubated for 1 hr by liquid scintillation counting method","B","BAO_0000219","cell-based format","Homo sapiens",NA,NA,"CHO",NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL3813659",1,"Scientific Literature","Bioorg Med Chem",2016,"CHEMBL3308072",NA,NA,FALSE
"CHEMBL382301","ATOSIBAN",4,994.21,3,-3.04,"Atosiban","CCOc1ccc(C[C@H]2NC(=O)CCSSC[C@@H](C(=O)N3CCC[C@H]3C(=O)N[C@@H](CCCN)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H]([C@@H](C)CC)NC2=O)cc1","Ki","'='",11,"nM",7.96,NA,NA,"UO_0000065",8,0.16,11,2.18,0,"CHEMBL946012","Binding affinity to human oxytocin receptor","B","BAO_0000357","single protein format","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1142309",1,"Scientific Literature","Bioorg Med Chem Lett",2008,NA,NA,NA,FALSE
"CHEMBL4583231",NA,NA,1025.22,NA,NA,"5","CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](N)CSSC[C@@H](C(=O)N(CCCO)CC(=O)N[C@@H](CC(C)C)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O","Ki","'='",1.4,"nM",8.85,NA,NA,"UO_0000065",8.64,NA,NA,NA,0,"CHEMBL4392280","Displacement of [3H]OT from recombinant human OTR expressed in HEK293 cell membranes measured after 1 hr","B","BAO_0000219","cell-based format","Homo sapiens",NA,NA,"HEK293",NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL4390679",1,"Scientific Literature","J Med Chem",2019,"CHEMBL3307715",NA,NA,FALSE
"CHEMBL382518",NA,NA,461.61,0,3.41,"15","CC(C)C[C@@H]1C(=O)N[C@H](C2Cc3ccccc3C2)C(=O)N1[C@@H](C(=O)NC(C)C)c1ccccc1","Ki","'='",3.981,"nM",8.4,NA,NA,"UO_0000065",18.2,0.34,4.99,10.7,0,"CHEMBL885138","Displacement of [3H]oxytocin from human Oxytocin receptor","B","BAO_0000357","single protein format","Homo sapiens",NA,NA,NA,NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1140377",1,"Scientific Literature","J Med Chem",2005,NA,NA,NA,TRUE
"CHEMBL105733",NA,NA,512.61,2,5.91,"14","COc1cc(OC2CCCc3ccccc32)ccc1C(=O)N1CCC(N2C(=O)OCc3ccccc32)CC1","Ki","'='",260,"nM",6.58,NA,NA,"UO_0000065",12.85,0.24,0.68,9.64,0,"CHEMBL761405","Binding affinity against cloned human oxytocin receptor from human embryonic kidney cells","B","BAO_0000219","cell-based format",NA,NA,NA,"kidney",NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL1130655",1,"Scientific Literature","Bioorg Med Chem Lett",1998,NA,NA,NA,TRUE
"CHEMBL2172288",NA,NA,1206.35,NA,NA,"40","O=C(CCC(=O)NC1CCCN(C(=O)c2ccc(NC(=O)c3ccccc3-c3ccccc3)cc2)c2ccccc21)NCc1cn(CCOCCOCCOCCNC(=S)Nc2ccc(-c3c4ccc(=O)cc-4oc4cc(O)ccc34)c(C(=O)O)c2)nn1","Ki","'='",665,"nM",6.18,NA,NA,"UO_0000065",5.12,NA,NA,NA,0,"CHEMBL2175247","Displacement of [3H]-AVP from human oxytocin receptor expressed in CHO cells after 30 mins","B","BAO_0000219","cell-based format","Homo sapiens",NA,NA,"CHO",NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL2169837",1,"Scientific Literature","J Med Chem",2012,"CHEMBL3308072",NA,NA,FALSE
"CHEMBL395429","OXYTOCIN",4,1007.21,NA,NA,"1; OT","CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](N)CSSC[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O","Ki","'='",0.44,"nM",9.36,NA,NA,"UO_0000065",9.29,NA,NA,NA,0,"CHEMBL3816398","Displacement of [3H]8-arginine-vasopressin from human oxytocin receptor expressed in CHO cell membrane incubated for 1 hr by liquid scintillation counting method","B","BAO_0000219","cell-based format","Homo sapiens",NA,NA,"CHO",NA,NA,NA,NA,"CHEMBL2049","Oxytocin receptor","Homo sapiens","SINGLE PROTEIN","CHEMBL3813659",1,"Scientific Literature","Bioorg Med Chem",2016,"CHEMBL3308072",NA,NA,FALSE
